Author short Names;authors;articles
Shelton, T;Shelton, Taylor;Spatialities of data: mapping social media 'beyond the geotag'
"Sarris, K; Komianou, A; Patrinos, GP; Katsila, T";"Sarris, Konstantinos; Komianou, Angeliki; Patrinos, George P.; Katsila, Theodora";Application of the DruGeVar Database in Cancer Genomics and Pharmacogenomics
"Bikakis, N; Papastefanatos, G; Skourla, M; Sellis, T";"Bikakis, Nikos; Papastefanatos, George; Skourla, Melina; Sellis, Timos";A hierarchical aggregation framework for efficient multilevel visual exploration and analysis
"Dimanche, V; Goupil, A; Philippot, A; Riera, B; Urban, A; Gabriel, G";"Dimanche, Vincent; Goupil, Alban; Philippot, Alexandre; Riera, Bernard; Urban, Alain; Gabriel, Gerard";"Massive Railway Operating Data Visualization; a Tool for RATP Operating Expert"
"Li, X; Pan, B; Law, R; Huang, XK";"Li, Xin; Pan, Bing; Law, Rob; Huang, Xiankai";Forecasting tourism demand with composite search index
"Chaturvedi, S; Mishra, V; Mishra, N";"Chaturvedi, Saumya; Mishra, Vimal; Mishra, Nitin";Sentiment Analysis using Machine Learning for Business Intelligence
"Feng, XH; Dawam, ES; Amin, S";"Feng, Xiaohua; Dawam, Edward Swarlat; Amin, Saad";A New Digital Forensics Model of Smart City Automated Vehicles
"Liu, Z; Shan, J; Balet, NG; Fang, G";"Liu, Zhan; Shan, Jialu; Balet, Nicole Glassey; Fang, Gang";Semantic social media analysis of Chinese tourists in Switzerland
"Ma, YM; Liu, DL; Scott, G; Uhlmann, J; Shyu, CR";"Ma, Yinmiao; Liu, Danlu; Scott, Grant; Uhlmann, Jeffrey; Shyu, Chi-Ren";In-Memory Distributed Indexing for Large-Scale Media Data Retrieval
"Qu, ZX; Wang, MZ; Tan, KJ";"Qu Zhenxin; Wang Mengzhu; Tan Kejia";Research of Spectral Clustering on Trend of Big Time Series
"Schmidt, B; Hildebrandt, A";"Schmidt, Bertil; Hildebrandt, Andreas";Next-generation sequencing: big data meets high performance computing
"Stabellini, B; Remondino, CL; Tamborrini, P";"Stabellini, Barbara; Remondino, Chiara L.; Tamborrini, Paolo";Data Visualization Collection. How graphical representation can inspect and communicate sustainability through Systemic Design
Sridhar, KT;Sridhar, K. T.;Reliability Techniques for MPP SQL Database Product Engineering
Stoicescu, A;Stoicescu, Adrian;'SUBJECTIVE' AUTOMATION BETWEEN USER TAXONOMIES AND INFORMATION RETRIEVAL SYSTEMS
"Zhao, XF; Wang, NN; Ou, JP; Yu, Y; Li, MC";"Zhao, Xuefeng; Wang, Niannian; Ou, Jinping; Yu, Yan; Li, Mingchu";Research on public participant urban infrastructure safety monitoring system using smartphone
"Corredor, L; Hernandez, M; Ramos, G; Camarillo, JR";"Corredor, Lourdes; Hernandez, Miguel; Ramos, Gustavo; Ramon Camarillo, Juan";Harmonic Distortion Assessment and Visualization for Power Transmission Systems
"Guharoy, R; Pal, U; Kumar, S";"Guharoy, Rabel; Pal, Upasak; Kumar, Sumit";A Review on BigData theoretical and Application approach: Past and Present
"Wilson, A; Watson, C; Thompson, TL; Drew, V; Doyle, S";"Wilson, Anna; Watson, Cate; Thompson, Terrie Lynn; Drew, Valerie; Doyle, Sarah";Learning analytics: challenges and limitations
"Coccoli, M; Maresca, P; Stanganelli, L";"Coccoli, Mauro; Maresca, Paolo; Stanganelli, Lidia";The role of big data and cognitive computing in the learning process
"Liu, SY; Ni, C; Liu, Z; Peng, X; Cheng, HNH";"Liu, Sanya; Ni, Cheng; Liu, Zhi; Peng, Xian; Cheng, Hercy N. H.";Mining Individual Learning Topics in Course Reviews Based on Author Topic Model
"Chen, HL; Shen, YS";"Chen, Hsing-Lung; Shen, Yi-Siang";Reducing Imbalance Ratio in MapReduce
"Qu, YY; Yu, S; Gao, LX; Niu, JW";"Qu, Youyang; Yu, Shui; Gao, Longxiang; Niu, Jianwei";Big Data Set Privacy Preserving through Sensitive Attribute-based Grouping
"Yadranjiaghdam, B; Yasrobi, S; Tabrizi, N";"Yadranjiaghdam, Babak; Yasrobi, Seyedfaraz; Tabrizi, Nasseh";Developing a Real-time Data Analytics Framework For Twitter Streaming Data
"Kulatunga, C; Shalloo, L; Donnelly, W; Robson, E; Ivanov, S";"Kulatunga, Chamil; Shalloo, Laurence; Donnelly, William; Robson, Eric; Ivanov, Stepan";Opportunistic Wireless Networking for Smart Dairy Farming
"Soltanpoor, R; Yavari, A";"Soltanpoor, Reza; Yavari, Ali";CoALA: Contextualization Framework for Smart Learning Analytics
"Ning, C; You, FQ";"Ning, Chao; You, Fengqi";Leveraging Big Data for Adaptive Robust Optimization of Scheduling under Uncertainty
"Luo, X; Dong, L; Dou, Y; Zhang, N; Ren, JZ; Li, Y; Sun, L; Yao, SY";"Luo, Xiao; Dong, Liang; Dou, Yi; Zhang, Ning; Ren, Jingzheng; Li, Ye; Sun, Lu; Yao, Shengyong";Analysis on spatial-temporal features of taxis' emissions from big data informed travel patterns: a case of Shanghai, China
"Chen, YF; Shu, L; Wang, L";"Chen, Yuanfang; Shu, Lei; Wang, Lei";Poster Abstract: Traffic Flow Prediction with Big Data: A Deep Learning based Time Series Model
"Tsutsui, S; Date, Y; Kikuchi, J";"Tsutsui, Satoshi; Date, Yasuhiro; Kikuchi, Jun";Visualizing Individual and Region-specific Microbial metabolite Relations by Important Variable Selection Using Machine Learning Approaches
"Entwisle, B; Hofferth, SL; Moran, EF";"Entwisle, Barbara; Hofferth, Sandra L.; Moran, Emilio F.";Quilting a Time-Place Mosaic: Concluding Remarks
"Virgillito, A; Polidoro, F";"Virgillito, Antonino; Polidoro, Federico";Big Data Techniques for Supporting Official Statistics: The Use of Web Scraping for Collecting Price Data
"Ottenburger, S; Airaksinen, M; Pinto-Seppa, I; Raskob, W";"Ottenburger, Sadeeb; Airaksinen, Miimu; Pinto-Seppa, Isabel; Raskob, Wolfgang";Enhancing Urban Resilience via a Real-Time Decision Support System for Smart Cities
"Ectors, W; Reumers, S; Lee, WD; Choi, K; Kochan, B; Janssens, D; Bellemans, T; Wets, G";"Ectors, Wim; Reumers, Sofie; Lee, Won Do; Choi, Keechoo; Kochan, Bruno; Janssens, Davy; Bellemans, Tom; Wets, Geert";Developing an optimised activity type annotation method based on classification accuracy and entropy indices
Fiebig, DG;Fiebig, Denzil G.;Big Data: Will It Improve Patient-Centered Care?
"Doubal, FN; Ali, M; Batty, GD; Charidimou, A; Eriksdotter, M; Hofmann-Apitius, M; Kim, YH; Levine, DA; Mead, G; Mucke, HAM; Ritchie, CW; Roberts, CJ; Russ, TC; Stewart, R; Whiteley, W; Quinn, TJ";"Doubal, Fergus N.; Ali, Myzoon; Batty, G. David; Charidimou, Andreas; Eriksdotter, Maria; Hofmann-Apitius, Martin; Kim, Yun-Hee; Levine, Deborah A.; Mead, Gillian; Mucke, Hermann A. M.; Ritchie, Craig W.; Roberts, Charlotte J.; Russ, Tom C.; Stewart, Robert; Whiteley, William; Quinn, Terence J.";Big data and data repurposing - using existing data to answer new questions in vascular dementia research
"Ahsan, U; Bais, A";"Ahsan, Umar; Bais, Abdul";Distributed Big Data Management in Smart Grid
"Asri, H; Mousannif, H; Al Moatassime, H";"Asri, Hiba; Mousannif, Hajar; Al Moatassime, Hassan";Real-time Miscarriage Prediction with SPARK
"Banerjee, A; Joshi, KP";"Banerjee, Agniva; Joshi, Karuna Pande";Link Before You Share: Managing Privacy Policies through Blockchain
"Alfian, G; Syafrudin, M; Rhee, J";"Alfian, Ganjar; Syafrudin, Muhammad; Rhee, Jongtae";Real-Time Monitoring System Using Smartphone-Based Sensors and NoSQL Database for Perishable Supply Chain
"Jose, B; Abraham, S";"Jose, Benymol; Abraham, Sajimon";Exploring the Merits of NoSQL: A Study Based on MongoDB
"Suchy, R; Ezekiel, S; Cornacchia, M";"Suchy, Robert; Ezekiel, Soundararajan; Cornacchia, Maria";Fusion of Deep Convolutional Neural Networks
"Li, VOK; Lam, JCK; Chen, Y; Gu, JT";"Li, Victor O. K.; Lam, Jacqueline C. K.; Chen, Yun; Gu, Jiatao";Deep Learning Model to Estimate Air Pollution Using M-BP to Fill in Missing Proxy Urban Data
"Nemeth, B; Haber, T; Ashby, TJ; Lamotte, W";"Nemeth, Balazs; Haber, Tom; Ashby, Thomas J.; Lamotte, Wim";Improving Operational Intensity in Data Bound Markov Chain Monte Carlo
"Li, YH; Fu, AM; Yu, Y; Zhang, GX";"Li, Yuhan; Fu, Anmin; Yu, Yan; Zhang, Gongxuan";IPOR: An efficient IDA-based proof of retrievability scheme for cloud storage systems
"Buchanan, V; Lu, YF; McNeese, N; Steptoe, M; Maciejewski, R; Cooke, N";"Buchanan, Verica; Lu, Yafeng; McNeese, Nathan; Steptoe, Michael; Maciejewski, Ross; Cooke, Nancy";The Role of Teamwork in the Analysis of Big Data: A Study of Visual Analytics and Box Office Prediction
"Fan, C; Xiao, F";"Fan, Cheng; Xiao, Fu";Mining Gradual Patterns in Big Building Operational Data for Building Energy Efficiency Enhancement
"Bobek, S; Nalepa, GJ";"Bobek, Szymon; Nalepa, Grzegorz J.";Uncertain context data management in dynamic mobile environments
"Li, G; Bankhead, P; Dunne, PD; O'Reilly, PG; James, JA; Salto-Tellez, M; Hamilton, PW; McArt, DG";"Li, Gerald; Bankhead, Peter; Dunne, Philip D.; O'Reilly, Paul G.; James, Jacqueline A.; Salto-Tellez, Manuel; Hamilton, Peter W.; McArt, Darragh G.";Embracing an integromic approach to tissue biomarker research in cancer: Perspectives and lessons learned
"El Abdelkhalki, J; Ben Ahmed, M; Anouar, BH";"El Abdelkhalki, Jamal; Ben Ahmed, Mohamed; Anouar, Boudhir Hakim";Classification and exploration of TSM log file based on datamining Algorithms
"Sun, HB; Jiao, Y; Han, JR; Wang, C";"Sun, Huabo; Jiao, Yang; Han, Jingru; Wang, Chun";A Novel Temporal-spatial Analysis System for QAR Big Data
"Komamizu, T; Amagasa, T; Shaikh, SA; Shiokawa, H; Kitagawa, H";"Komamizu, Takahiro; Amagasa, Toshiyuki; Shaikh, Salman Ahmed; Shiokawa, Hiroaki; Kitagawa, Hiroyuki";SOLA: Stream OLAP-based Analytical Framework for Roadway Maintenance
"Katsumata, A; Takashima, A; Sawada, K; Sumihara, H; Ito, N";"Katsumata, Akio; Takashima, Akira; Sawada, Kazuhiro; Sumihara, Hideki; Ito, Norio";Focused technologies in near future from OSAT view point
"Hassanzadeh, HR; Sha, Y; Wang, MD";"Hassanzadeh, Hamid Reza; Sha, Ying; Wang, May D.";DeepDeath: Learning to Predict the Underlying Cause of Death with Big Data
"Cuzzocrea, A; De Napoli, C; Forestiero, A; Lagana, D; Lupi, G; Mastroianni, C; Spataro, L";"Cuzzocrea, Alfredo; De Napoli, Carmine; Forestiero, Agostino; Lagana, Demetrio; Lupi, Giovanni; Mastroianni, Carlo; Spataro, Leonardo";Business Scenarios for Hierarchical Workload Management in Data Centers
"Fidalcastro, A; Baburaj, E";"Fidalcastro, A.; Baburaj, E.";Sequential Pattern Mining for Intrusion Detection System with Feature Selection on Big Data
"Chan, HK; Xu, SJ";"Chan, Hing Kai; Xu, Shuojiang";Intelligent Port Data Management Systems to Improve Capability
"Intrieri, E; Bardi, F; Fanti, R; Gigli, G; Fidolini, F; Casagli, N; Costanzo, S; Raffo, A; Di Massa, G; Capparelli, G; Versace, P";"Intrieri, Emanuele; Bardi, Federica; Fanti, Riccardo; Gigli, Giovanni; Fidolini, Francesco; Casagli, Nicola; Costanzo, Sandra; Raffo, Antonio; Di Massa, Giuseppe; Capparelli, Giovanna; Versace, Pasquale";Big data managing in a landslide early warning system: experience from a ground-based interferometric radar application
Hasani, Z;Hasani, Zirije;Robust Anomaly Detection Algorithms for Real-time Big Data Comparison of algorithms
"Rivas, B; Merino, J; Caballero, I; Serrano, M; Piattini, M";"Rivas, Bibiano; Merino, Jorge; Caballero, Ismael; Serrano, Manuel; Piattini, Mario";Towards a service architecture for master data exchange based on ISO 8000 with support to process large datasets
"Kennedy, O; Hipp, DR; Idreos, S; Marian, A; Nandi, A; Troncoso, C; Wu, E";"Kennedy, Oliver; Hipp, D. Richard; Idreos, Stratos; Marian, Amelie; Nandi, Arnab; Troncoso, Carmela; Wu, Eugene";Small Data (Panel)
"Beseiso, M; Al-Alwani, A; Altameem, A";"Beseiso, Majdi; Al-Alwani, Abdulkareem; Altameem, Abdullah";An Interoperable Data Framework to Manipulate the Smart City Data using Semantic Technologies
"Weber, GH; Bandstra, MS; Chivers, DH; Elgammal, HH; Hendrix, V; Kua, J; Maltz, JS; Muriki, K; Ong, Y; Song, K; Quinlan, MJ; Ramakrishnan, L; Quiter, BJ";"Weber, Gunther H.; Bandstra, Mark S.; Chivers, Daniel H.; Elgammal, Hamdy H.; Hendrix, Valerie; Kua, John; Maltz, Jonathan S.; Muriki, Krishna; Ong, Yeongshnn; Song, Kai; Quinlan, Michael J.; Ramakrishnan, Lavanya; Quiter, Brian J.";Web-based visual data exploration for improved radiological source detection
"Liu, Y; Teichert, T; Rossi, M; Li, HX; Hu, F";"Liu, Yong; Teichert, Thorsten; Rossi, Matti; Li, Hongxiu; Hu, Feng";Big data for big insights: Investigating language-specific drivers of hotel satisfaction with 412,784 user-generated reviews
"Finogeev, A; Finogeev, A; Shevchenko, S";"Finogeev, Alexey; Finogeev, Anton; Shevchenko, Sergey";Monitoring of Road Transport Infrastructure for the Intelligent Environment Smart Road
Zgurovsky, MZ;Zgurovsky, M. Z.;General Concept of the Periodic Development of Global Systemic Conflicts
"Assimes, TL; Damrauer, SM; Li, J; Sun, Y; Lynch, JA; Klarin, D; Duvall, SL; Huang, J; Vassy, JL; Lee, JS; Freiberg, MS; Voora, D; Kathiresan, S; Boden, WE; Natarajan, P; Miller, DR; Gaziano, JM; Concato, J; Cho, K; Wilson, PW; Rader, DJ; Tsao, P; O'Donnell, CJ";"Assimes, Themistocles L.; Damrauer, Scott M.; Li, Jin; Sun, Yan; Lynch, Julie A.; Klarin, Derek; Duvall, Scott L.; Huang, Jie; Vassy, Jason L.; Lee, Jennifer S.; Freiberg, Matthew S.; Voora, Deepak; Kathiresan, Sekar; Boden, William E.; Natarajan, Pradeep; Miller, Donald R.; Gaziano, J. M.; Concato, John; Cho, Kelly; Wilson, Peter W.; Rader, Daniel J.; Tsao, Philip; O'Donnell, Christopher J.";A GWAS of EHR-Defined CAD Identifies Multiple Novel Loci Including the First 3 Loci on the X-Chromosome: The Million Veteran Program
"Vanhove, T; Sebrechts, M; Van Seghbroeck, G; Wauters, T; Volckaert, B; De Turck, F";"Vanhove, Thomas; Sebrechts, Merlijn; Van Seghbroeck, Gregory; Wauters, Tim; Volckaert, Bruno; De Turck, Filip";Data transformation as a means towards dynamic data storage and polyglot persistence
Freidberg, S;Freidberg, Susanne;Big Food and Little Data: The Slow Harvest of Corporate Food Supply Chain Sustainability Initiatives
"Vieira, JC; Antunes, MC";"Vieira, Jose Cabral; Antunes, Marcos Carolino";Touristic big-game fishing in Saint Michael Island (Azores): Evaluating anglers' profiles, perceptions about the destination and business revenues
"Song, Y; Shin, YS; Jang, M; Chang, JW";"Song, Youngho; Shin, Young-Sung; Jang, Miyoung; Chang, Jae-Woo";Design and Implementation of HDFS Data Encryption Scheme using ARIA Algorithm on Hadoop
"Serhani, MA; El Menshawy, M; Benharref, A; Harous, S; Navaz, AN";"Serhani, Mohamed Adel; El Menshawy, Mohamed; Benharref, Abdelghani; Harous, Saad; Navaz, Alramzana Nujum";New algorithms for processing time-series big EEG data within mobile health monitoring systems
"Li, JQ; Huang, LX; Zhou, YM; He, SQ; Ming, Z";"Li, Jianqiang; Huang, Luxiang; Zhou, Yaoming; He, Suiqiang; Ming, Zhong";Computation Partitioning for Mobile Cloud Computing in a Big Data Environment
"Luo, J; Derringer, J; Briley, DA; Roberts, BW";"Luo, Jing; Derringer, Jaime; Briley, Daniel A.; Roberts, Brent W.";Genetic and Environmental Pathways Underlying Personality Traits and Perceived Stress: Concurrent and Longitudinal Twin Studies
Chwastek, R;Chwastek, Robert;Cognitive Systems in Human Resources
"Clark, TJ; Mieloszyk, RJ; Bhargava, P";"Clark, Toshimasa J.; Mieloszyk, Rebecca J.; Bhargava, Puneet";What Do George Clooney and Sarah Jessica Parker Have in Common? Big-data
"Young, SD; Yu, WC; Wang, W";"Young, Sean D.; Yu, Wenchao; Wang, Wei";Toward Automating HIV Identification: Machine Learning for Rapid Identification of HIV-Related Social Media Data
"Ghazal, A; Ivanov, T; Kostamaa, P; Crolotte, A; Voong, R; Al-Kateb, M; Ghazal, W; Zicari, RV";"Ghazal, Ahmad; Ivanov, Todor; Kostamaa, Pekka; Crolotte, Alain; Voong, Ryan; Al-Kateb, Mohammed; Ghazal, Waleed; Zicari, Roberto V.";BigBench V2: The New and Improved BigBench
"Kumari, DSA; Khodanpur, BI";"Kumari, Amitha D. S.; Khodanpur, B. I.";Managing the Geographically Distributed Datacenters
"Rusconi, B; Warner, BB";"Rusconi, Brigida; Warner, Barbara B.";The Hidden Treasure of Neonatal Screening: Identifying New Risk Factors and Possible Mechanisms of Necrotizing Enterocolitis Through Big Data
"Yang, J; Ma, J; Howard, SK";"Yang, Jie; Ma, Jun; Howard, Sarah K.";Investigating live streaming data for student behaviour modelling
"Florintina, C; Gopi, ES";"Florintina, C.; Gopi, E. S.";Constructing a Linear Discrete System in Kernel Space as a Supervised Classifier
Leurs, K;Leurs, Koen;feminist data studies: using digital methods for ethical, reflexive and situated socio-cultural research
"Wang, R; Zhou, YX; Jin, YL; Cao, WM";"Wang, Rui; Zhou, Yi-xuan; Jin, Yan-liang; Cao, Wen-ming";Sparse fast Clifford Fourier transform
"Li, J; Xu, ZJ; Xu, HJ; Tang, L; Yu, LA";"Li, Jian; Xu, Zhenjing; Xu, Huijuan; Tang, Ling; Yu, Lean";Forecasting Oil Price Trends with Sentiment of Online News Articles
"Alsaffar, A; Hung, P; Huh, EN";"Alsaffar, Aymen; Hung, Pham; Huh, Eui-Nam";An Architecture of Thin Client-Edge Computing Collaboration for Data Distribution and Resource Allocation in Cloud
"Lachmair, J; Mieth, T; Griessl, R; Hagemeyer, J; Porrmann, M";"Lachmair, Jan; Mieth, Thomas; Griessl, Rene; Hagemeyer, Jens; Porrmann, Mario";From CPU to FPGA - Acceleration of Self-Organizing Maps for Data Mining
"Zhu, HF; Tan, YA; Zhang, XS; Zhu, LH; Zhang, CY; Zheng, J";"Zhu, Hongfei; Tan, Yu-an; Zhang, Xiaosong; Zhu, Liehuang; Zhang, Changyou; Zheng, Jun";A round-optimal lattice-based blind signature scheme for cloud services
"Nakata, K; Orihara, R; Mizuoka, Y; Takagi, K";"Nakata, Kouta; Orihara, Ryohei; Mizuoka, Yoshiaki; Takagi, Kentaro";A Comprehensive Big-Data-Based Monitoring System for Yield Enhancement in Semiconductor Manufacturing
"Habib, A; Muhammadi, AH; Jiang, HY";"Habib, Ahsan; Muhammadi, Abdul Haris; Jiang, Haiyan";Political connections, related party transactions, and auditor choice: Evidence from Indonesia
"Figueres-Esteban, M; Hughes, P; van Gulijk, C";"Figueres-Esteban, Miguel; Hughes, Peter; van Gulijk, Coen";Using visual analytics to make sense of railway Close Calls
"Trinks, S; Felden, C";"Trinks, Sebastian; Felden, Carsten";Real Time Analytics - State of the art
"Wen, YL; Zhang, HG; Liu, JH; Li, FM";"Wen, Yinlei; Zhang, Huaguang; Liu, Jinhai; Li, Fangming";A Novel Adaboost Based Algorithm for Processing Defect Big Data
"Chen, BS; Li, CW";"Chen, Bor-Sen; Li, Cheng-Wei";Big Regulatory Mechanisms in the Transcriptional Regulation Control of Gene Expression Using a Stochastic System Model and Genome-Wide Experimental Data
"Tang, WJ; Zhang, K; Ren, J; Zhang, YX; Shen, XM";"Tang, Wenjuan; Zhang, Kuan; Ren, Ju; Zhang, Yaoxue; Shen, Xuemin (Sherman)";Lightweight and Privacy-preserving Fog-assisted Information Sharing Scheme for Health Big Data
"Liu, J; Yu, XA; Xu, Z; Choo, KKR; Hong, LA; Cui, XH";"Liu, Jin; Yu, Xiao; Xu, Zheng; Choo, Kim-Kwang Raymond; Hong, Liang; Cui, Xiaohui";A cloud-based taxi trace mining framework for smart city
"Cooper, KM; Barry, J";"Cooper, K. M.; Barry, J.";A big data approach to macrofaunal baseline assessment, monitoring and sustainable exploitation of the seabed
"Gao, BZ; Du, SY; Li, XZ; Liu, FG";"Gao, Baozhong; Du, Shouyan; Li, Xinzhi; Liu, Fangai";Research on the Application of Persona in Book Recommendation System
